Mathilde Norholt: Får søde ord fra Silas Holst; - Jeg har taget dansen og showet til mig. Musik og dans er noget af det ældste, vi har, og det er vidunderligt, at vi stadig kan samles om det og få så meget glæde. Det er et vidunderligt univers, siger Mathilde til BILLED-BLADET. Hun danser med Thomas Evers Poulsen i det populære TV 2-program. Skuespilleren får søde sms’er fra sin mor og far: Kirsten Norholt og Flemming Sørensen. - Min far spiller Julie Steinckes far i ”Crazy for You” og medvirker sammen med Silas Holst. Dermed får jeg også hilsener fra Silas - og komplimenter. Jeg hører kun gode ting. Men måske er min far også god til at vælge ud, siger Mathilde med et smil. ;Torsdag, 10. oktober 2013
Ingrid døde efter fire års kamp mod kræft; TV-personligheden Ingrid Skovgaard Raben havde kæmpet mod en alvorlig kræftsygdom i fire år, da hun tirsdag den 8. oktober døde omgivet af sin nærmeste familie. Hun blev 75 år. - Hun har kæmpet det bedste, hun kunne. Gennem hele hendes sygdom har hun set i øjnene, hvad der skulle ske til sidst. Hun var uhelbredelig – det var klart fra start, siger Ingrids datter, Gunvor Skovgaard Raben, til BT. Ingrids nære ven, Flemming Andersen, der var rektor på Holte Seminarium, hvor TV-værten arbejdede, nåede at sige farvel til hende dagen før, hun døde. Han vidste godt, at tiden var inde. - Det begyndte med tyktarmskræft, der spredte sig til hele kroppen. Til sidst var behandlingen umulig. Så besluttede hun sig for, at livet ikke var livet værd længere, fortæller Flemming Andersen til BT og tilføjer: - Når livet ikke længere var livet værd, så måtte man selv gøre noget for at få det overstået. Det, hun gjorde, var, at hun i de sidste dage holdt op med at spise. DR’s børneprogram ”Ingrid og Lillebror” blev sendt fra 1966-1976, og derefter lukkede Ingrid døren til medieverdenen. ;Torsdag, 10. oktober 2013
Video: BILLED-BLADET hjemme hos Dennis Knudsen; I slutningen af september udkom kendisfrisøren Dennis Knudsens selvbiografi. En refleksion over livet, som han i flere år havde taget tilløb til, men som nu skulle realiseres. Tidspunktet var langt fra tilfældigt. Milepælene i livet stod nemlig i kø i år. Han rundede i løbet af sommeren 50 år og kunne samme sommer sætte endnu et flueben på listen – sin 2. ironman. Bogen udløste straks forsider i landets medier og Dennis fortalte åbenlyst om sit liv med de celebre kunder, sit forhold til kongehuset og om et liv i overhalingsbanen. BILLED-BLADET mødte frisøren i hans lejlighed på Vesterbro i København til en snak om bogen, livet - og det faktum, at hans mor indtil videre ikke har haft lyst til at læse bogen ”Jeg dør kun én gang”. Se videoen herunder og læs meget mere om Dennis Knudsen i denne uges udgave af BILLED-BLADET.  ;Torsdag, 10. oktober 2013
Pernille Rosendahl: Nu sælger hun huset – se det her; Musiker-parret Pernille Rosendahl og Johan Wohlert annoncerede tirsdag, at de skulle skilles, og nu har de valgt at tage konsekvensen af det forliste forhold og sætte deres rækkehus i Hellerup til salg. Det skriver Boliga Kendte.  Huset, der breder sig ud over 117 kvadratmeter og har en grund på 350 kvadratmeter, er sat til salg for 7.250.000 kr., og dermed håber Rosendahl og Wohlert at score halvanden million kroner ekstra i forhold til købsprisen i 2011. Dengang betalte Rosendahl og Wohlert 5.750.000 kr. for boligen. Huset ligger ifølge mægleren, Ivan Eltoft Nielsen, i et af Hellerups mest eksklusive kvarterer og er “yderst smagfuldt og æstetisk”.  Se parrets villa her  Naboerne til Pernille Rosendahl og Johan Wohlert tæller blandt andre den tidligere tennisspiller Tine Scheuer-Larsen. Hellerup lige nord for hovedstaden er et af de foretrukne habitater for kendte danskere. Byen huser blandt andre Jes Dorph-Petersen, Caroline Fleming, Asger Aamund, Ole Bornedal og Klaus Pagh, men må altså muligvis vinke farvel til Pernille Rosendahl og Johan Wohlert. ;Onsdag, 9. oktober 2013
Video: Se en lykkelig Jes Dorph på sin bryllupsdag; TV-værten Jes Dorph-Petersen var ikke til at skyde igennem, da han i lørdags trådte ud af Trinitatis Kirke i hjertet af København som en gift mand. Kæresten Louise Lehrmann var nu fru Dorph-Petersen – og dét blev fejret med manér. Efter en reception på Hotel Skt. Petri inviterede de nygifte til storslået bryllupsfest i Odd Fellow Palæet. Før det gik løs med løjerne, tog den glade gom sig tid til at fortælle BILLED-BLADET om sine følelser på den store dag. Se Jes Dorph-Petersen her – og se alle de flotte bryllupsbilleder i BILLED-BLADET i morgen – torsdag…  ;Onsdag, 9. oktober 2013
Sofie Lassen-Kahlke: Jeg havde angst for ikke at få børn; Sofie Lassen-Kahlke biologiske ur begyndte at tikke længe før, hun fyldte 30 år, så da hun ramte det runde tal, blev hun bange for, at hun måske aldrig ville blive mor. - Jeg har oplevet meget i livet og kan se tilbage på oplevelser, jeg har lært noget af. Jeg har ikke haft trediveårskrise, men jeg nåede at få angsten for ikke at få børn, som jeg altid vildt gerne har villet have, siger Sofie Lassen-Kahlke til Alt for damerne. I dag er den 34-årige skuespillers drøm gået i opfyldelse. I 2011 blev hun og hendes mand Hans Poul Petersen nemlig forældre til sønnen Alfred. Morrollen har gjort Sofie Lassen-Kahlke mere voksen og har givet hende mere selvtillid.   - Jeg synes selv, det klæder mig at være blevet voksen. Da jeg var yngre, var jeg nok mere bevidst om, hvad folk syntes om mig. I dag er jeg ligeglad. Jeg synes, 34 er en sej alder. Det er stadig ungt, og der er masser af tid til at få flere børn, hvis jeg skulle få lyst til det, fortæller hun. ;Onsdag, 9. oktober 2013
Seks Kendte danskere: Kan du gætte deres bil?; Kan du gætte, hvilken bil, der tilhører de seks kendte danskereherunder - Se bilerne og find svaret via linket i bunden af artiklen. Rasmus SeebachPå relativt kort tid er Rasmus Seebach blevet den mest succesfulde musiker i Danmark og den hurtigst sælgende nogensinde, og det har selvfølgelig vist sig på hans bankkonto, men kan man også se det i hans valg af bil? MedinaDanmarks ubestridte pop-babe hitter herhjemme og I udlandet med hendes ørefængende sange, og hendes succes, har givet hende mulighed for at leve et liv, som kun få har råd til. Men går hun overhovedet op i biler? Oliver BjerrehusDen 37 årige karismatiske supermodel og TV-personlighed, med en mere end 16-årig lang modelkarriere, lever af sit udseende og er vant til rampelyset og glamourøse omgivelser. Men er han lige så forfængelig, når det gælder hans bil? Tom KristensenDanmarks vel nok mest kendte racerkører og ni dobbelte le mans-vinder, der til dagligt bor i Monaco, er ombejlet fra både fans og verdensomspændende tøj-, ure-, og bilproducenter, der kæmper om at få lov at sponsorere sportsstjernen. Men hvad kører hen egentlig i til daglig? Mikkel KesslerVores mest succesfulde bokser og fem dobbelte verdensmester har tjent over 100 millioner kroner gennem sin 15 årige lange boksekarriere. Alligevel er kendt for at være ”nede på jorden” og har altid været beskeden om sin økonomi og sine præstationer. Er han lige så beskeden i sit valg af bil? Thorkild ThyrringVeteranen i dansk motorsport, der har deltaget i over 300 løb og været aktiv racekører i en menneskealder og deltager i ”Vild med dans”, har kørt et utal af forskellige biler gennem hele sin karriere. Hvordan er han kørende, når han ikke deltager i racerløb?  Se her om du har gættet rigtigt (Siden åbner hos bilbasen.dk)     Foto: Bilbasen.dkHvilken bil passer mon på hvem af de seks kendte herover...   ;Onsdag, 9. oktober 2013
Tom Hanks indrømmer: Jeg har sukkersyge; Efter at have døjet med sukkersyge-symptomer i over 20 år, er Tom Hanks nu blevet diagnosticeret med Type 2 diabetes. Det afslørede den 57-årige ”Forrest Gump”-skuespiller i et interview med talkshowværten David Letterman, da han i TV-programmet ”The Late Show” blev spurgt til sit åbenlyse vægttab. - Jeg gik til lægen, som sagde: ”Efter du har levet med de høje blodsukkertal, siden du var 36, er du nu bestået - du har Type 2 diabetes unge mand”, fortalte Tom Hanks. Hollywood-stjernen fik at vide, at han var nødt til at tabe sig og forsøge at komme ned på samme vægt, som da han var teenager. Det, mener skuespilleren dog ikke helt, kan lade sig gøre. Type 2 diabetes kaldes også for aldersdiabetes, og symptomerne kan være træthed, tørst, hyppig vandafledning, vægttab og mindre appetit. Det rammer oftest overvægtige voksne, og i Danmark lider over 300.000 af sukkersyge – heraf omkring 80 % af Type 2. ;Onsdag, 9. oktober 2013
Se Mie Skovs video-hilsen til Anne Laxholm; På grund af en fodboldkamp er ”Vild med dans” udskudt, så det næste program sendes lørdag 12. oktober og ikke fredag. Mie Skov og Mads Vad skal danse slowfox, og de træner på livet løs for at gøre dommerne glade, så de kan få fine karakterer. Mie Skov kæmper især for at gøre dommer Anne Laxholm tilfreds med dansefødderne i lørdagens slowfox. Se på videoen herunder, hvordan Mie og Mads vil gøre dommerne glade…  ;Onsdag, 9. oktober 2013
TV-værten Ingrid er død; Ingrid Skovgaard Raben var et velkendt ansigt på danskernes TV-skærme i 60’erne og 70’erne, når hun tonede frem som vært i det underholdende børneprogram ”Ingrid og Lillebror”. For få dage siden, tirsdag den 8. oktober, døde hun i en alder af 75 år, mens hun var omgivet af sine to børn, børnebørn og familiemedlemmer, skriver BT. Programmet om Ingrid og hendes populære trædukke blev sendt i DR’s Kikkassen fra 1966-1976. Samtidig med, at den pædagoguddannede TV-vært arbejdede i fjernsynet, underviste hun kommende pædagoger og uddannede sig til tale-høre-pædagog. Da TV-programmet sluttede, valgte Ingrid at forlade medieverdenen. Det var skuespilleren og komponisten Bob Goldenbaum, der i 11 år lagde stemme til den berømte trædukke Lillebror. Han er netop fyldt 80 år. ;Onsdag, 9. oktober 2013
Anja Fonseca: Det vil jeg ikke kaldes; Hun er 36 år, mor og veluddannet, og så er hun vejrvært på DR1. Derfor bryder Anja Fonseca sig absolut ikke om, når hun bliver kaldt for ”vejrpige”. - Tituleres jeg som ”vejrPIGE” igen, uddeler jeg en imaginær lammer til dit mundtøj, meddeler Anja Fonseca, ifølge BT, på sin Facebook-side. Vejrværten blev ansat på DR for syv år siden, og hun mener det er useriøst at blive kaldt pige i arbejdssammenhæng. - Man bliver lidt træt, når man gentagne gange bliver mødt med: ”Nåhh, det er dig, der er hende vejrpigen”. For mig er det umyndiggørende og reducerende, og man siger jo heller ikke ”vejrdrenge” eller ”nyhedsdrenge”, siger Anja Fonseca til BT. ;Onsdag, 9. oktober 2013
Den store bagedyst-finalister taler ikke sammen; Tirsdag aften bliv vinderen af DR1-programmet ”Den store bagedyst” fundet, og det blev 29-årige Annemette Voss, der løb med titlen – lige for næsen af hendes kvindelige konkurrent Katja Stock. De to deltagere har både grint, grædt, delt bagetips og opskrifter med hinanden i løbet af programrækken, men det betyder ikke, at de to kvinder er blevet bedste veninder. - Jeg kan utroligt godt lide Katja, men jeg tror ikke, det kommer bag på nogen, at vi ikke er slyngveninder. Vi bor i hver sin ende af landet og er sindssygt forskellige, siger bagedyst-vinderen Annemette Voss til BT. På trods af at de to kvinder ellers både har kærligheden til bagning og børn i samme aldersklasse til fælles, så er den sønderjyske kagekone enig med Annemette. - Hun er sød, imødekommende, en dejlig kvinde. Men vi bliver aldrig slyngveninder, for der er vi helt forskellige, forklarer Katja Stock til avisen. ;Onsdag, 9. oktober 2013
Allan Simonsen og Sofie Kruuses døtre hepper sammen;" De er begge stolte af deres forældre, og de var begge med i Odense, hvor ""Vild med dans"" blev sendt fra i fredags. Allan Simonsens ti-årige datter, Kira, og Sofie Kruuses otte-årige datter, Nikoline, nød det flotte show og var glade for, at deres favoritpar strøg videre uden omdans. De to piger syntes også, det var sjovt at være til showet sammen, og da der kun er to år mellem dem fandt de hurtigt sammen. Nikoline er vant til at se sin mor danse, mens det er helt nyt for Kira at se sin far folde sig ud på et dansegulv.  ";Onsdag, 9. oktober 2013
"Se hvem de kendte holder med i ""Vild med dans""";" Mange af de tidligere ""Vild med dans""-deltagere havde taget imod invitationen og var draget til Odense i fredags, hvor program 4 blev sendt direkte fra Stadium Arena Fyn. De nød det skønne gensyn med hinanden, men var langt fra enige om, hvem de synes, der klarer det bedst i år. Pia Allerslev, der i 2011 dansede med Michael Olesen, er især imponeret af Charlotte Fich, der danser med Marc Christensen. Bokseren Patrick Nielsen, der i 2011 blev nummer to sammen med Claudia Rex er tro mod sin ""gamle"" dansepartner og har hende og Mads Laudrup som favoritpar. Fodboldspilleren Patrick Wozniacki, der i 2010 blev nummer fire sammen med Claudia Rex - og kender Mads Laudrup fra fodbolden - har også dette par som sine favoritter, men synes dog også, at Mette Blomsterberg gør det rigtig godt sammen med Michael Olesen. Håndboldspilleren Rikke Hørlykke, der i 2007 blev nummer tre sammen med Mads Vad, hepper på ham og hans nye dansepartner, Mie Skov. Vicky Jo Ringgaard Diget, der som professionel danser har deltaget i mange sæsoner, synes Uffe Holm og Karina Frimodt gør det rigtig flot. ";Tirsdag, 8. oktober 2013
Pernille Rosendahl skilt ; Pernille Rosendahl og Johan Wohlert forelskede sig i 2002, og fire år senere blev de forældre til sønnen Tristan. Nu, 11 år senere, har parret valgt at gå fra hinanden. De vil dog bevare et godt forhold for deres søns skyld, og de har også planer om at fortsætte i deres fælles band The Storm. - Vi har taget den svære beslutning at gå hvert til sit. Vi er begge meget triste, men er, på trods den svære situation, fortsat gode venner. Vi vil fremover samarbejde om at sikre vores søn et godt forhold til både sin mor og sin far, siger 41-årige Pernille Rosendahl til HER&NU. 37-årige Johan Wohlert friede til Rosendahl for et par år siden, men de to musikere nåede aldrig at blive gift. ;Tirsdag, 8. oktober 2013
Sepp Piontek om Allan Simonsen: Han danser ikke så godt; Gennem fire fredage har Allan Simonsen danset sig ind i danskernes hjerter, selv om hans evner på dansegulvet mildest talt ikke kan sammenlignes med hans talent på grønsværen. På trods af lave point fra dommerne er han stadig med i dansekonkurrencen, og det kommer bag på den tidligere landsholdstræner Sepp Piontek, som arbejdede sammen med fodboldspilleren i 80'erne. - Det er selvfølgelig, fordi seerne kan stemme, og de stemmer med hjertet. Det hører med til showet, siger Sepp Piontek til Ekstra Bladet. Han er glad på Allan Simonsens vegn, men er samtidig imponeret over danskernes opbakning.   - Han er en af de modigste i Danmark, for han danser jo ikke så godt. Det, han gør i ”Vild med dans”, kræver meget mod, udtaler tyskfødte Sepp Piontek til avisen. ;Tirsdag, 8. oktober 2013
Sofie Gråbøl er blevet opereret for brystkræft; I uge 43 er der Knæk Cancer-uge på TV 2, og i den forbindelse viser TV-stationen i disse dage en kampagne-trailer, hvor flere kendte danskere medvirker. Blandt dem er Sofie Gråbøl.   Skuespilleren viser sig fra en helt anden side, end vi før har set, med en ultrakort frisure og et forstenet ansigt. Nu afslører den 45-årige ”Forbrydelsen”-stjerne grunden til, at hun har valgt at støtte op om kampagnen. Hun har været ramt af kræft og har været igennem flere behandlinger. - I december sidste år fik jeg konstateret brystkræft. Jeg er efterfølgende blevet behandlet med operation og kemoterapi. Det har været et hårdt forløb, men jeg er rask nu og har det godt. Jeg er glad for at være en del af Knæk Cancer-kampagnen og dermed kunne give min støtte til den gode sag, udtaler Sofie Gråbøl i en pressemeddelelse fra TV 2. I Knæk Cancer-ugen er der oplysning om kræft i flere dokumentarprogrammer på TV 2, i TV 2-regionernes populære nyhedsudsendelser, i NYHEDERNE, på TV 2 NEWS og i ”Go’ morgen Danmark” og ”Go’ aften Danmark” – sidstnævnte sætter også indsamlingsinitiativer i gang. Fuldt fokus på indsamling er der i ”Hvem vil være millionær?”, ”Vild med dans knækker cancer” og indsamlingsshowet ”Knæk Cancer Live!”. Op mod 5000 kvinder får hvert år konstateret brystkræft. Det forekommer oftest hos kvinder over 60, men sygdommen er de senere år blevet mere hyppig fra 25-30-års alderen.  Se video for Knæk Cancer-ugen her!  ;Tirsdag, 8. oktober 2013
Scarlett Johansson er kåret som verdens mest sexede; Hun er kun 28 år, men Scarlett Johansson kan allerede prale af, at hun to gange i sit liv er blevet udnævnt som verdens mest sexede kvinde. Det er det amerikanske magasin Esquire, der, ifølge Ekstra Bladet, kårer Hollywood-stjernen som ”The Sexiest Woman Alive” i deres kommende november-nummer. Hun vandt også titlen i 2006, og denne gang poserer hun på forsiden af magasinet i et sexet outfit, hvor hun viser masser af bar hud. Skuespilleren med de danske aner udtaler i Esquire, at hun er stolt over at have vundet titlen to gange.   - Jeg er en 28-årig kvinde i filmindustrien. Snart får jeg kun tilbudt mor-roller. Og så stopper de. Jeg er nødt til at forlænge min karriere ved at lave alt fra teater til producer-arbejde og at stille op i Esquire, siger Scarlett Johansson til magasinet. Den smukke, blonde skuespiller afslørede for nyligt, at hun er blevet forlovet med sin franske kæreste gennem et års tid, Romain Dauriac. ;Tirsdag, 8. oktober 2013
Ibi Støving og fodboldkæresten er nabo til Bendtner; Det er omkring tre måneder siden, at Ibi Støving og landholdsspilleren Simon Makienok forelskede sig i hinanden, og nu er den 16 år yngre fodboldfyr flyttet ind hos TV 2-værten. Ibi Støving bor i en 170 kvadratmeter stor lejlighed på H.C. Andersens Boulevard i København – i samme boligkarré som Makienoks landsholskollega Nicklas Bendtner. - Det vidste jeg ikke, siger Simon Makienok til Ekstra Bladet, da han bliver spurgt, om han var klar over, at de to sportsmænd nu er naboer. Nicklas Bendtner bor to opgange fra Ibi Støvings lejlighed, som hendes kæreste er glad for, at han nu deler med hende. - Det er godt, men altså, vi har jo været sammen hele tiden, siden vi mødtes, fortæller 22-årige Makienok til avisen. ;Tirsdag, 8. oktober 2013
Renée Toft Simonsens eksmand dømt for dødstrusler ; I april sparkede Renée Toft Simonsens eksmand, Kristian Sandvad, døren ind til sin underbo og truede familiens 14-årige søn på livet med en køkkenkniv, fordi han troede, at drengen havde pillet ved hans computer. I denne uge er der så faldet dom over den tidligere fiskeridirektør, som er far til den 48-årige eksmodels to ældste børn på 17 og 18 år. Kristian Sandvad kæmper med et alvorligt alkoholmisbrug, og han blev idømt to måneders fængsel, efter en mentalundersøgelse viste, at han ikke var sindssyg i gerningsøjeblikket.   - Ja, jeg er glad og lykkelig. Jeg er i hvert fald glad for, at det er Danmark og ikke Rumænien, jeg bor i. Nu skal mit liv på ret køl, udtaler Kristian Sandvad til BT. Renée Toft Simonsen og Kristian Sandvad blev kærester i 90’erne og gik fra hinanden i 1995 – samme år som deres andet barn, sønnen Jens Kristian, blev født. ;Tirsdag, 8. oktober 2013
Henrik Voldborg: Troede jeg så en ufo; Den 77-årige tidligere DR-meteorolog kender alt til vejrfænomener og måleinstrumenter, men den viden havde han ikke, da han som barn var overbevist om, at han oplevede noget overnaturligt. - Jeg troede engang, at jeg så en ufo dale ned på marken ved Nærum, da jeg var dreng. Senere fandt jeg ud af, at det nok var en vejrballon, der langsomt dalede ned i en lille faldskærm, fortæller Henrik Voldborg til Søndagsavisen. Vejrballoner er fyldt med gas og kan nå op til 40 kilometers højde, inden de sprækker. Det lærte Voldborg alt om, da han begyndte at læse meteorologi i 1961 og i 1988 blev ansat som TV-meteorolog på DR.  Der arbejdede han, indtil han gik på pension i 2001. ;Tirsdag, 8. oktober 2013
Beckhams palads solgt for svimlende beløb; De købte ”Beckingham Palace” for 22 millioner kroner i 1999. Nu er det lykkedes David og Victoria Beckham at sælge deres luksuriøse hjem i britiske Hertfordshire til ikke mindre end 12 millioner pund – det svarer til over 100 millioner danske kroner. Beckham-parrets tre sønner, Brooklyn, Romeo og Cruz, tilbragte de første år af deres liv i den fem hektar store landejendom, inden familien flyttede til Spanien og derefter Los Angeles på grund af deres fars fodboldkarriere. Ifølge avisen Daily Mail har familien Beckham nu valgt at skille sig af med ejendommen, fordi de gerne vil begynde forfra et nyt sted. Pengene fra salget af ”Beckingham Palace” og flere af deres luksusbiler vil de bruge på et nyt hjem i det centrale London. Stjerneparret har angiveligt kig på en villa til 400 millioner kroner, som ligger tættere på det sted, hvor deres børn går i skole. ;Mandag, 7. oktober 2013
Marie Askehave: Folk tror jeg er feminin;" Når Marie Askehave går op ad den røde løber til diverse arrangementer, er hun shinet op i glamourøse outfits. Derfor tror folk – fejlagtigt - at hun altid er meget feminin. - Jeg tror, at man tit tænker, at det ydre passer med det indre. Og det er jo ikke altid rigtigt. Hvem ville tro, at jeg har været drengespejder, bygget et hus og elsker at shoppe værktøj?, siger Marie Askehave til Alt for damerne. På spørgsmålet om, hvad den 39-årige skuespiller ville være som barn, er svaret da også alt andet end ballerina eller prinsesse. – Fisker. Jeg havde været med min mor på havnen og syntes, det så fantastisk ud. Det var ikke specielt fedt at skrive i ""mine venner""- bogen i skoletiden, fortæller hun til ugebladet. Marie Askehave er i øjeblikket aktuel i teaterstykket ”Lovesong”, hvor hun spiller sammen med kæresten David Owe og sin svigerfar og svigermor, Baard Owe og Marie-Louise Coninck. ";Mandag, 7. oktober 2013
Halle Berry har født en mirakel-baby; Det kom som noget af en overraskelse for Halle Berry, da hun tidligere på året fandt ud af, at hun ventede barn nummer to. Den 47-årige Hollywood-stjerne troede nemlig slet ikke, det kunne lade sig gøre at blive gravid i hendes alder. Men det kunne det altså, og lørdag fødte hun så en velskabt søn på Cedars Sinai Hospital i Los Angeles, skriver Daily Mail. Den nybagte far er Halle Berrys mand, den 47-årige franske skuespiller Olivier Martinez. Mens det er hans første barn, så har skuespilleren i forvejen datteren Nahla på fem år med ekskæresten Gabriel Aubry. På grund af sin høje alder har Berry udtalt, at hendes anden graviditet var et mirakel. Skuespillerparret begyndte at date i 2010, og de giftede sig ved en privat ceremoni i Frankrig i juli 2013. ;Mandag, 7. oktober 2013
Trinny dater Englands mest omtalte mand; For fire måneder siden fangede en fotograf et voldeligt øjeblik mellem TV-kokken Nigella Lawson og hendes mand Charles Saatchi på en restaurant, hvor han tog kvælertag på sin hustru gennem 10 år. Efterfølgende krævede den britiske kok en offentlig undskyldning fra sin 70-årige mand, men det nægtede han. I stedet søgte han om skilsmisse og flyttede ud af deres fælles hjem. På trods af mediernes negative historier om kunstsamleren Saatchi, så har han ikke haft svært ved at få fingrene i en ny kvinde. Han har nemlig kastet sin kærlighed på modeeksperten Trinny Woodall fra Kanal 4-programmet ”Trinny og Susannah indtager Danmark”, skriver Ekstra Bladet. Den 49-årige stylist er flere gange blevet spottet på romantisk date med Charles Saatchi på restauranten Scott’s – samme sted, hvor rigmanden tog kvælertag på Nigella Lawson. ;Mandag, 7. oktober 2013
Poul Nyrup om sin afdøde datter: Hun er en del af min dagligdag ; Natten til den 29. august 1993 fik Poul Nyrup Rasmussen det værst tænkelige opkald: hans 24-årige datter, Signe, havde taget sit eget liv. Poul Nyrup Rasmussens datter havde kæmpet med skizofreni, siden hun var 17 år, og sorgen var så stor for Danmarks daværende statsminister, at han var tæt på at opgive sit politiske arbejde. I dag, 20 år senere, er den 70-årige socialdemokrat formand for foreningen Det Sociale Netværk, der iværksætter initiativer for unge mennesker, som er psykisk sårbare. Signe fylder stadig meget i hans liv, og hans budskab er, at forældre, der har mistet, ikke skal skubbe deres børn fra sig.   - Jeg fortæller andre pårørende, at min datter, Signe, stadig er en del af mig og altid vil være det. Hun er en del af mit dagligliv. Det er der ikke noget mystisk i. Jeg prøver ikke at glemme den, jeg elsker, siger Poul Nyrup Rasmussen til Søndagsavisen og tilføjer: - Det er heller ikke forkert at spørge sig selv, hvordan Signe ville mene, at jeg skulle agere lige nu? Hvad ville hun synes, var rigtigt? Vi skal huske, at den, vi har mistet, stadig er en del af os. Det er min erfaring, at det også har hjulpet andre, der har mistet. Da politikerens datter døde, havde han siddet syv måneder på statsministerposten, og han har det stadig dårligt over, at han på det tidspunkt brugte flere timer på sit arbejde end datteren. - Jeg tænker den dag i dag på de gange, hvor jeg burde have aflyst mine 10 møder og været der for hende i stedet. Men det må jeg bære rundt på resten af livet, fortæller Poul Nyrup Rasmussen. ;Mandag, 7. oktober 2013
Kræft fik Anne Glad til at miste troen på gud; Hun har gættet sig gennem snart 50 kendte danskeres hjem, og det er da også fra DRs Kender du Typen, at danskerne kender Anne Glad, som hun har været en del af programmet siden 2010. Men trods af efternavnet, som hun har giftet sig til – hun er født Toft – så har det ikke altid været glæde og smil, der har præget Anne Glads liv. Den første af livets mange markante milepæle fandt sted, da Anne Glad var 13 år og gik i 7. klasse. Og det var en milepæl, der hamrede sig ned i fundamentet af, hvad hun er i dag. – Jeg havde en veninde, Tina, som døde af en kræftsvulst i hjernen. Vi gik i klasse sammen, boede et par huse fra hinanden og havde leget rigtig meget, fra vi var børn. Og så pludselig blev hun syg og døde. Det gik hurtigt. Et halvt år, husker Anne Glad. Tv-vært Katrine Hertz Mortensen fik angstanfald efter sin mors død. På søndag.dk fortæller hun, hvordan hun kom ud af sin angst Uskylden og barnetroen forsvandt Dødsfaldet skete, kort tid inden Anne Glad sammen med sine klassekammerater skulle konfirmeres. – Det blandede sig sammen med, at vi gik til konfirmationsforberedelse. Hun døde i februar, hvor vi skulle konfirmeres i april. Og da gik jeg fra at have været vant til at bede aftenbøn og gå i kirke indimellem til pludselig at tænke: Det her hænger sgu ikke sammen. For Tina blev jo ikke rask, selv om jeg bedt Gud så indtrængende om det! Det var helt sikkert en uskyld og en barnetro, der forsvandt lige dér, siger Anne Glad. Tidligere tv-vært Eva Jørgensen mistede sin mand, da deres søn var ti måneder. I dag er hun endelig lykkelig. På søndag.dk fortæller hun, hvordan hun er kommet fra dyb sorg til lykke Jeg var grundskuffet over Vorherre Egentlig havde den 13-årige Anne Glad mest lyst til at droppe konfirmationen, men det endte dog alligevel med, at hun gik til alters og blev konfirmeret. Men det var med en følelse af skuffelse. – Da havde det føltes rigtigt at tage konsekvensen af det, der var sket, og sige: »Jeg tror ikke på Gud mere« og have droppet konfirmationen. Men mine forældre var ret lavpraktiske og forklarede: »Du har glædet dig. Og kogekonen er jo bestilt«. Så jeg blev konfirmeret, men var i virkeligheden grundskuffet over Vorherre – og også lidt skuffet over mine forældre, siger hun og tilføjer: – Tinas død udløste en erkendelse af, at livet er urimeligt og indimellem meningsløst. Det var det, der ikke hang sammen. Derfor blev det en milepæl. Og derfor blev det livsændrende for mig.   ;Mandag, 7. oktober 2013
Grevinde Alexandra i de blindes verden;" Solen skinnede, da grevinde Alexandra søndag eftermiddag gæstede Koncerthuset på Amager - men indenfor blev det bælgmørkt. Alexandra skulle nemlig overvære koncerten ""Lad mørkelyset skinne"" med DR Pigekoret.  Til koncerten blev alt lys slukket, og dermed fik Alexandra og det øvrige publikum en unik mulighed for at læne sig tilbage og suge musik og sanseindtryk til sig. - Det var superflot, lød det begejstret fra grevinden, da lyset igen blev tændt efter fem kvarters skønsang. Koncerten var arrangeret i samarbejde med Dansk Blindesamfund og DR Pigekoret, som Alexandra er protektor for. ";Søndag, 6. oktober 2013
Søs Fenger: Fik terapi og blev voksen; Selv om hun som 51-årig kan se tilbage på en succesfuld karriere som musiker, så har Søs Fenger kæmpet en del med indre dæmoner igennem sit liv. Men hun har nået til en afklaring over de seneste fem-ti år med hjælp fra en dygtig terapeut. - Jeg blev først rigtig voksen, da jeg fik sluttet fred med den lille pige indeni. Da jeg opdagede, hvilke store ressourcer jeg selv gik rundt med, som jeg ikke havde lært at kende, siger Søs Fenger i et interview med Alt for damerne. Har droppet det perfekte Hun er i dag nået til en selverkendelse om, at hun ikke skal være perfekt. Det er nemlig helt umuligt at nå dertil, når man som alle andre mennesker slås med dagligdagen. - Det findes ikke, og det skal man ikke forvente eller kræve af nogen. Vi har mange forskellige sider, og vi må lære at elske og omfavne dem alle. Så bliver vi de bedste og gladeste udgaver af os selv!, siger sangerinden. Hun har desuden skrevet en sang til sin far, der døde af kræft, da hun kun var fem år gammel for også at bearbejde denne sorg. Sangen har titlen ’Stjernenat’, og Søs Fenger elsker at synge den, fortæller hun i interviewet. LÆS OGSÅ:  Læs, hvorfor sangerinden Oh Land gik ned med stress på IN.dk Læs om sangerinden Albertes sommerferie på IN.dk  ;Søndag, 6. oktober 2013
